Sprint_ID,Sprint_Number,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP9560,35,67.34,54.19,80.47,6.86,61.07,1.08,-2.0,0.64,Frank,38.87,36.43,50.47,7.8,0.06,79.66,0.38,ISS9127,Story,High,1.42,6.89,Performance fix,3.19,25.98,47.38,0.08,0.5,0.0,Database migration,Critical bug,DevOps,5.47,6.83,Alice,9.09
SP7665,14,41.38,24.63,59.52,4.22,46.48,5.0,0.0,0.47,Carol,37.74,39.18,33.81,3.39,0.58,97.47,0.28,ISS9971,Task,Low,1.0,5.54,Refactor code,4.95,34.81,51.38,0.81,0.21,0.05,API integration,New module,DevOps,2.84,5.47,Bob,17.09
SP3240,5,44.24,37.17,84.02,6.02,57.57,0.33,11.17,0.66,Carol,30.38,31.61,43.52,6.93,1.96,97.5,0.43,ISS5999,Bug,Low,4.6,3.58,Performance fix,7.63,40.58,43.63,0.39,0.27,0.02,API integration,Regression fix,Feature,2.03,9.48,Grace,7.97
SP5127,3,41.69,35.62,85.44,4.14,59.53,0.93,5.01,0.78,Bob,35.33,49.02,48.51,5.8,3.31,71.33,0.32,ISS9928,Story,Low,3.93,7.37,Update UI,4.79,46.47,60.53,0.57,0.2,0.1,API integration,New module,Security,1.0,5.45,Alice,7.75
SP8723,1,52.77,38.85,73.62,6.02,49.93,0.3,4.26,0.63,Grace,25.6,63.58,33.87,7.26,3.38,124.22,0.69,ISS9025,Story,Low,7.94,6.03,Performance fix,8.94,45.4,39.13,1.65,0.78,0.1,Update UI,Tech debt,DevOps,5.64,3.88,Henry,17.23
SP5633,34,43.58,32.31,74.14,10.7,43.26,0.17,-0.69,0.67,Carol,30.17,48.68,20.4,6.76,0.0,115.29,0.57,ISS7310,Task,Medium,2.48,6.46,Fix bug,4.16,39.09,47.52,0.5,0.42,0.1,Refactor module,New module,Refactor,4.8,2.8,Carol,12.17
SP6852,39,40.18,27.35,68.07,6.91,33.2,0.57,1.28,0.63,Grace,32.61,35.73,39.64,3.49,3.12,97.58,0.45,ISS7081,Story,Medium,1.0,3.38,Add feature,3.16,46.28,20.97,0.94,1.25,0.48,Refactor module,Tech debt,Performance,1.0,7.54,Frank,17.3
SP2595,33,34.06,25.73,75.54,6.39,41.94,5.0,-2.0,0.54,Henry,38.51,36.85,41.95,4.91,1.86,74.53,0.36,ISS1299,Story,High,2.44,5.39,Write tests,6.39,45.28,53.44,1.88,0.83,0.05,Update UI,Tech debt,DevOps,1.0,5.86,Frank,15.98
SP9341,9,58.71,41.81,71.21,4.49,43.99,0.66,11.31,0.58,Carol,42.67,39.43,19.71,6.32,1.39,127.15,0.57,ISS8469,Task,Medium,5.04,5.41,Fix bug,6.67,44.07,32.14,3.0,0.97,0.26,API integration,New module,Backend,12.41,8.88,Alice,11.98
SP5952,38,51.24,39.95,77.97,5.88,55.65,0.51,4.43,0.69,Grace,45.25,48.78,43.61,6.41,2.42,132.4,0.52,ISS3569,Story,High,5.07,3.53,Performance fix,8.32,25.95,45.41,0.28,0.45,0.13,Add unit tests,Tech debt,Bug,3.39,6.2,Henry,10.71
SP9424,22,42.09,38.71,91.97,2.2,50.32,1.49,1.85,0.76,Eve,36.31,57.56,33.62,7.92,3.81,101.59,0.57,ISS1177,Task,High,15.82,7.26,Update UI,22.62,36.24,35.39,0.53,0.47,0.19,Code cleanup,Performance issue,DevOps,8.08,9.71,Carol,13.32
SP9180,13,39.12,31.52,80.57,7.31,53.71,0.69,5.85,0.63,Alice,25.88,41.44,37.31,5.49,1.5,95.66,0.31,ISS3047,Bug,Low,6.79,2.61,Fix bug,10.97,34.81,53.05,2.43,0.41,0.0,Add unit tests,Critical bug,Feature,6.88,8.87,Eve,13.6
SP6638,35,47.59,31.83,66.88,10.17,59.08,0.85,3.77,0.54,Eve,35.61,46.51,34.04,9.17,3.21,93.93,0.59,ISS1024,Bug,High,7.56,4.26,Fix bug,9.05,38.26,41.74,1.05,0.68,0.02,Load testing,Critical bug,Feature,6.39,6.72,Frank,14.3
SP4862,21,56.9,39.45,69.33,5.47,53.35,0.08,8.05,0.47,Eve,39.82,38.85,26.49,7.37,1.0,121.59,0.57,ISS8547,Story,Low,3.79,5.76,Refactor code,5.66,30.63,42.94,1.63,0.43,0.12,Security patch,Regression fix,Refactor,4.14,3.75,David,14.68
SP9207,22,66.31,38.92,58.69,0.21,42.08,1.94,6.96,0.4,Bob,40.51,27.86,44.47,9.28,0.35,100.32,0.37,ISS3818,Bug,High,11.13,2.76,Performance fix,18.0,36.36,35.81,1.08,0.98,0.01,Resolve blocker,Regression fix,Backend,1.9,8.54,Grace,14.76
SP3987,18,38.73,29.62,76.48,5.85,36.76,1.12,10.21,0.58,Carol,51.58,59.55,43.03,6.82,2.32,108.33,0.4,ISS8644,Story,High,3.77,8.07,Update UI,9.19,28.04,39.72,0.13,1.18,0.1,Resolve blocker,User request,Bug,12.34,6.02,Carol,11.29
SP8513,25,28.89,23.21,80.34,2.75,40.29,0.69,4.68,0.63,Henry,44.73,63.01,46.88,6.75,4.1,75.94,0.45,ISS2658,Task,Medium,8.0,6.55,Performance fix,10.76,46.34,33.07,2.78,0.34,0.28,Security patch,Regression fix,Backend,2.57,6.45,Bob,5.93
SP1743,33,20.0,10.81,54.05,4.52,73.6,5.0,4.0,0.57,Grace,47.34,30.72,43.74,6.51,3.36,116.48,0.47,ISS9978,Story,Low,2.11,3.84,Refactor code,2.06,42.01,35.69,2.67,0.0,0.05,Update UI,Performance issue,Feature,11.85,2.76,Frank,21.01
SP9408,4,51.48,35.12,68.22,3.48,52.08,0.27,4.43,0.48,Alice,44.41,24.15,42.59,6.96,3.65,75.5,0.41,ISS7343,Task,Low,1.0,6.16,Add feature,2.61,40.94,34.03,0.39,0.59,0.08,Refactor module,Performance issue,Testing,12.33,4.15,Carol,6.12
SP8546,30,37.21,24.81,66.68,4.48,25.41,0.63,0.51,0.5,Grace,43.4,57.32,41.14,4.58,1.7,114.64,0.42,ISS5223,Bug,High,3.04,3.99,Write tests,10.07,36.06,48.18,3.0,0.25,0.11,API integration,Tech debt,Refactor,1.0,8.08,Frank,12.86
SP1618,36,56.6,43.03,76.02,6.07,52.51,1.05,7.45,0.54,Carol,26.43,56.85,29.98,3.01,0.5,76.09,0.46,ISS1152,Story,High,1.0,5.38,Fix bug,1.0,43.51,41.43,0.2,0.58,0.09,Load testing,Regression fix,Backend,23.62,4.83,Henry,11.95
SP5251,34,36.36,23.94,65.84,2.74,33.88,2.97,-2.0,0.58,Henry,28.55,49.47,40.18,8.21,1.13,88.11,0.42,ISS8661,Bug,Medium,7.59,8.41,Refactor code,14.25,37.71,54.23,0.4,0.69,0.01,API integration,Regression fix,Backend,4.3,6.29,Bob,9.01
SP1296,5,21.9,15.61,71.28,4.62,41.08,1.64,-1.59,0.68,Alice,44.59,56.98,54.07,8.53,1.78,100.18,0.41,ISS4173,Story,High,5.23,8.39,Write tests,13.22,38.85,43.76,0.96,0.1,0.0,Resolve blocker,Regression fix,Refactor,3.42,9.3,Frank,11.94
SP9564,7,47.93,36.39,75.92,6.83,38.36,2.54,-1.41,0.46,David,37.59,63.18,37.99,5.7,2.93,87.7,0.53,ISS1779,Bug,Low,1.0,5.78,Add feature,5.36,32.18,33.61,0.79,0.17,0.0,Load testing,Regression fix,Bug,5.12,5.23,Alice,11.53
SP4181,1,46.86,25.71,54.87,4.9,46.84,4.08,1.63,0.52,David,43.98,38.59,39.24,4.38,3.31,66.76,0.37,ISS1020,Bug,High,2.9,2.52,Write tests,6.59,30.3,45.66,2.73,1.22,0.15,Database migration,Performance issue,Bug,14.24,5.41,Alice,15.57
SP9257,9,25.04,18.39,73.44,3.28,44.84,1.86,-1.96,0.64,Henry,38.61,24.18,41.64,5.83,2.4,89.99,0.34,ISS7017,Story,High,4.84,3.24,Performance fix,9.42,32.58,39.02,0.62,0.95,0.05,API integration,Performance issue,Feature,3.95,4.84,Frank,4.67
SP1354,3,51.49,36.76,71.39,2.87,61.69,0.65,4.96,0.56,Alice,51.32,26.47,54.92,6.65,0.8,102.92,0.32,ISS8543,Bug,Low,4.14,6.42,Write tests,10.26,38.44,43.56,0.22,2.65,0.14,API integration,Performance issue,Testing,3.55,5.91,David,13.64
SP5083,3,55.33,43.39,78.42,3.59,48.41,1.51,-2.0,0.66,David,46.34,45.86,44.12,4.94,2.53,92.32,0.4,ISS4863,Story,Low,1.0,5.09,Refactor code,5.41,48.53,43.45,0.21,0.42,0.08,Fix bug,User request,Backend,12.7,1.83,David,11.35
SP8395,24,33.35,29.93,89.75,4.42,42.27,0.36,1.25,0.8,Henry,25.64,37.91,43.88,4.42,2.19,96.04,0.44,ISS3489,Bug,High,1.46,3.45,Fix bug,5.46,38.22,28.52,0.6,1.39,0.21,Security patch,New module,Bug,2.59,6.4,Henry,9.21
SP2592,29,45.94,38.42,83.63,7.58,66.34,1.58,0.11,0.64,Bob,23.29,35.15,28.41,6.89,3.17,85.49,0.38,ISS7645,Task,High,2.15,5.17,Write tests,3.08,45.85,39.72,0.5,1.45,0.02,Fix bug,New module,Backend,1.62,9.05,David,8.05
SP8032,23,68.19,61.17,89.71,4.43,32.16,0.21,5.63,0.49,Alice,36.24,46.74,34.3,8.77,2.07,101.48,0.49,ISS9734,Task,Low,1.31,3.51,Refactor code,1.0,36.44,28.53,0.31,0.49,0.2,API integration,Performance issue,Refactor,1.0,5.39,Carol,15.57
SP8242,14,42.83,24.49,57.18,4.31,56.03,2.64,9.67,0.5,Henry,40.97,39.5,34.01,9.22,0.25,113.94,0.37,ISS5166,Task,Low,16.07,6.15,Refactor code,15.07,51.76,47.36,0.02,0.39,0.03,Fix bug,New module,Bug,1.0,4.18,David,9.23
SP6580,32,35.25,20.73,58.81,5.39,44.38,0.73,5.67,0.53,Frank,29.05,33.31,37.55,6.32,2.42,113.93,0.42,ISS5123,Bug,Low,1.11,7.23,Write tests,3.9,29.98,42.87,0.36,3.0,0.22,Database migration,New module,Feature,8.89,3.22,Alice,14.5
SP3840,8,46.34,27.35,59.02,4.77,56.46,1.78,3.11,0.57,Bob,32.36,50.9,31.48,9.33,2.04,72.23,0.42,ISS3443,Story,Low,1.0,3.44,Update UI,1.71,32.48,48.42,0.07,0.64,0.0,API integration,Performance issue,Backend,4.37,8.31,Grace,13.28
SP2652,16,54.61,33.96,62.19,5.77,39.03,2.88,-2.0,0.56,Grace,35.97,34.72,32.15,7.41,4.3,104.41,0.48,ISS8915,Task,Low,4.36,4.52,Add feature,6.08,42.27,43.16,0.65,1.2,0.11,Add unit tests,Performance issue,Bug,1.66,8.39,David,11.11
SP4081,26,46.02,41.68,90.57,2.6,42.46,0.27,4.09,0.72,Frank,33.8,43.51,45.07,5.18,1.9,87.82,0.4,ISS6599,Bug,Low,3.62,5.56,Fix bug,7.09,51.25,51.16,0.95,0.28,0.0,Code cleanup,User request,Security,12.74,2.03,Henry,9.17
SP8172,27,37.38,31.95,85.47,8.53,41.98,0.84,0.9,0.84,Grace,33.48,67.09,15.7,2.0,3.61,128.74,0.64,ISS5725,Bug,High,6.01,3.93,Update UI,15.83,36.96,52.67,0.28,1.41,0.04,Resolve blocker,Performance issue,Bug,1.0,3.63,Alice,10.41
SP3062,40,42.84,32.03,74.77,2.16,50.94,2.34,5.33,0.52,Frank,37.87,47.26,43.84,6.53,1.42,95.95,0.37,ISS9427,Task,Low,12.52,6.67,Refactor code,13.74,28.02,33.93,2.5,0.48,0.09,Load testing,Tech debt,Performance,3.2,4.78,David,10.45
SP7360,23,65.72,51.62,78.55,6.59,53.02,0.04,0.96,0.76,Alice,28.89,21.88,32.33,8.51,4.13,92.8,0.47,ISS1116,Story,High,1.0,6.68,Refactor code,6.62,30.48,35.02,0.57,0.95,0.03,Develop feature,Tech debt,Security,1.17,6.33,Eve,8.35
SP5573,17,40.18,36.51,90.87,4.7,73.3,1.36,2.76,0.89,Carol,41.21,45.04,31.94,6.17,0.62,111.33,0.45,ISS9127,Story,High,3.77,3.38,Refactor code,5.09,36.46,30.78,0.09,0.16,0.0,Fix bug,New module,Security,13.34,4.39,Bob,10.73
SP1136,20,52.46,35.59,67.84,6.62,36.51,1.08,0.72,0.51,Grace,47.69,52.24,53.28,5.29,1.43,119.0,0.52,ISS2536,Task,High,1.25,6.62,Performance fix,4.28,31.29,41.17,0.66,0.98,0.05,Security patch,Performance issue,Feature,1.88,5.66,Grace,15.54
SP2766,24,67.3,42.8,63.6,6.81,40.12,0.51,3.54,0.47,Frank,38.65,64.69,38.66,3.25,1.68,111.07,0.57,ISS2519,Task,Low,9.41,1.89,Update UI,4.4,33.4,47.75,0.56,0.87,0.06,Database migration,New module,Refactor,9.98,4.82,Carol,13.41
SP2184,8,48.62,33.93,69.79,2.9,40.14,3.35,-0.14,0.5,Bob,28.26,44.48,48.39,2.0,0.7,86.7,0.39,ISS4590,Story,Medium,4.51,5.91,Refactor code,5.61,44.38,39.79,0.98,0.42,0.17,Security patch,New module,Backend,6.89,6.88,Eve,18.01
SP3419,15,34.2,19.4,56.73,6.41,62.01,0.83,8.42,0.47,Carol,44.19,64.26,42.35,5.26,3.3,110.33,0.58,ISS6669,Bug,High,1.0,2.99,Fix bug,3.64,35.6,41.12,0.88,0.0,0.02,Refactor module,Tech debt,Bug,13.81,3.45,David,14.53
SP5619,16,37.65,30.19,80.19,5.23,50.7,0.09,11.3,0.74,David,26.16,49.05,34.71,7.19,2.34,109.07,0.45,ISS7593,Bug,Medium,6.74,5.59,Add feature,10.53,37.06,40.46,0.81,0.33,0.04,API integration,Performance issue,Backend,1.0,3.63,David,8.46
SP5647,14,24.97,14.73,58.99,8.41,25.94,0.54,9.2,0.35,Carol,46.5,23.27,38.42,9.14,3.13,86.88,0.28,ISS6708,Story,Low,6.49,7.05,Performance fix,7.7,38.22,44.25,0.71,0.64,0.02,Database migration,Regression fix,Backend,1.0,5.24,Henry,19.35
SP3718,25,50.83,41.59,81.82,6.37,49.01,0.49,2.9,0.7,Bob,40.64,31.12,52.54,4.36,1.68,97.74,0.45,ISS1743,Task,Medium,4.02,4.55,Write tests,8.18,41.03,41.59,0.3,1.03,0.02,Database migration,User request,Testing,2.28,7.88,Bob,9.62
SP3213,26,57.43,48.64,84.69,2.46,42.36,0.4,-1.84,0.71,Alice,49.1,52.8,21.87,4.31,1.3,96.65,0.58,ISS3794,Bug,Low,2.62,4.52,Update UI,2.76,33.66,42.23,1.27,0.27,0.11,Add unit tests,Tech debt,Bug,6.12,6.77,Bob,8.11
SP8665,11,47.11,38.92,82.62,5.02,40.99,2.38,-2.0,0.61,Bob,41.59,49.91,37.57,7.93,0.35,97.31,0.37,ISS4523,Story,Low,5.95,4.32,Write tests,7.61,41.69,32.37,0.46,0.12,0.19,Security patch,Critical bug,DevOps,3.68,5.49,Alice,7.19
SP7912,39,57.96,41.15,71.0,5.67,38.08,0.89,5.67,0.54,Frank,38.44,41.59,37.6,4.23,1.6,88.84,0.41,ISS6008,Story,Medium,4.77,5.78,Refactor code,8.48,35.14,38.93,0.24,1.81,0.01,Resolve blocker,Performance issue,Bug,5.15,3.58,Grace,4.98
SP6537,9,50.82,37.03,72.87,3.89,58.79,0.03,-2.0,0.65,Bob,30.97,55.92,45.95,6.16,1.57,94.3,0.36,ISS3704,Bug,High,3.6,7.18,Refactor code,7.94,44.74,47.04,0.68,2.44,0.06,Code cleanup,Performance issue,Bug,5.62,4.33,Eve,11.84
SP8165,39,44.66,38.07,85.24,8.74,55.72,0.83,6.59,0.74,Bob,46.53,50.38,17.3,8.55,0.34,110.36,0.6,ISS8130,Story,Low,15.88,3.19,Update UI,13.57,38.22,34.49,0.61,0.04,0.13,API integration,Performance issue,Backend,1.0,6.52,Bob,4.11
SP8565,4,56.62,33.52,59.2,4.89,42.09,4.18,3.48,0.5,Bob,52.63,42.88,52.94,5.74,0.65,78.36,0.26,ISS2685,Story,Medium,5.78,5.53,Add feature,10.0,53.23,48.78,0.34,1.98,0.09,Improve performance,User request,UI,4.87,2.9,Eve,12.91
SP1913,30,43.36,31.99,73.78,9.0,24.95,1.91,0.59,0.28,Henry,44.02,29.49,38.88,2.84,4.6,88.34,0.49,ISS7836,Story,Low,4.36,3.16,Refactor code,3.75,35.2,32.11,0.6,2.13,0.08,Improve performance,Regression fix,DevOps,3.6,7.36,Frank,11.26
SP7627,12,44.58,28.09,63.01,5.77,23.71,1.5,3.64,0.54,David,41.09,29.56,44.18,3.83,3.04,101.2,0.49,ISS4633,Story,Medium,3.83,1.48,Performance fix,5.64,28.18,50.13,0.46,0.91,0.0,Improve performance,User request,Backend,1.0,3.71,Frank,12.5
SP5251,17,34.22,24.17,70.63,3.16,52.45,1.38,1.23,0.68,Bob,28.83,36.82,43.0,12.34,1.43,87.06,0.38,ISS8839,Story,High,2.8,6.2,Fix bug,7.03,27.83,38.37,2.36,0.26,0.07,Resolve blocker,User request,Testing,4.27,5.63,David,18.53
SP4955,8,44.68,35.08,78.51,3.83,48.38,1.84,3.8,0.7,David,38.34,47.38,34.15,6.17,3.57,87.18,0.43,ISS8872,Bug,Low,1.0,2.73,Refactor code,1.0,48.12,59.91,1.47,1.07,0.03,Fix bug,Performance issue,Feature,1.0,3.85,Alice,13.9
SP1851,12,58.48,52.7,90.12,3.04,36.56,2.0,-0.89,0.54,David,35.96,22.94,35.72,5.82,2.16,74.35,0.3,ISS2740,Story,Medium,4.16,1.36,Write tests,2.37,47.5,55.81,1.24,0.69,0.07,Security patch,New module,Testing,2.32,8.25,Henry,9.24
SP9981,2,33.69,31.48,93.44,5.62,49.37,0.59,-0.53,0.87,Bob,27.94,48.44,40.55,7.23,2.6,98.79,0.44,ISS6277,Task,Low,4.51,2.82,Refactor code,5.48,55.79,40.59,0.06,0.16,0.06,Security patch,Regression fix,UI,2.21,9.2,Alice,9.4
SP8446,32,50.51,34.86,69.02,3.96,20.0,2.5,0.96,0.53,Carol,29.33,29.67,22.46,3.71,4.02,103.39,0.5,ISS7006,Task,Medium,2.97,4.99,Fix bug,4.67,37.6,41.83,0.18,0.53,0.04,Add unit tests,User request,Performance,4.08,8.06,Eve,7.76
SP8465,24,40.78,37.95,93.06,2.96,63.4,0.44,0.87,0.79,Carol,34.8,53.18,35.58,5.97,2.95,124.52,0.57,ISS1674,Bug,Low,2.96,5.08,Update UI,4.17,39.7,36.31,0.94,0.68,0.06,Update UI,User request,Testing,1.0,3.59,Alice,5.59
SP1093,8,33.15,25.42,76.68,6.17,52.17,0.2,2.94,0.66,Henry,45.44,51.74,31.32,4.84,3.19,110.52,0.58,ISS5608,Bug,Medium,2.21,5.4,Fix bug,5.56,42.78,46.24,2.48,2.9,0.2,Update UI,Regression fix,Backend,1.72,4.84,Frank,12.88
SP1796,21,30.47,25.22,82.77,3.05,44.16,0.87,3.33,0.71,Bob,40.55,42.1,43.76,7.32,0.28,89.17,0.32,ISS7742,Task,High,4.21,5.92,Update UI,9.47,51.72,41.74,0.88,0.16,0.11,Code cleanup,Performance issue,Testing,2.48,4.85,David,17.65
SP6524,3,34.29,29.02,84.63,1.41,67.41,0.46,3.1,0.66,Frank,32.33,19.85,33.68,7.01,1.94,86.61,0.3,ISS8501,Bug,Medium,5.89,3.0,Fix bug,9.86,52.27,53.92,0.2,1.24,0.01,Refactor module,Tech debt,DevOps,7.35,5.84,David,13.27
SP2339,5,43.39,29.53,68.06,1.08,44.7,0.43,-0.69,0.56,Bob,44.8,44.49,43.44,8.52,2.58,105.35,0.43,ISS2586,Task,Medium,1.61,6.98,Add feature,4.46,45.3,43.05,1.21,0.59,0.13,Security patch,New module,Backend,4.71,6.79,David,17.28
SP6160,32,37.81,34.18,90.4,4.75,57.88,0.78,5.9,0.73,Alice,39.39,28.12,33.13,6.44,1.23,80.85,0.39,ISS7417,Task,Medium,8.18,5.8,Refactor code,11.63,32.71,45.02,0.3,0.14,0.05,Refactor module,Performance issue,DevOps,11.08,7.27,Alice,5.95
SP3830,14,33.68,24.39,72.42,4.23,58.77,0.13,5.26,0.64,Grace,36.58,27.74,33.81,6.52,4.11,103.73,0.5,ISS4629,Bug,Medium,6.3,7.31,Update UI,13.46,41.38,30.87,0.58,0.36,0.09,Code cleanup,Critical bug,UI,10.05,6.62,David,9.41
SP4335,17,52.39,42.08,80.32,4.02,60.75,2.28,1.93,0.6,Frank,32.15,42.46,35.07,7.53,0.0,93.43,0.43,ISS2509,Task,High,8.46,4.02,Add feature,9.25,42.91,44.65,0.57,0.33,0.02,Code cleanup,Regression fix,Security,1.0,3.01,Eve,13.91
SP1236,34,33.39,21.18,63.43,4.17,48.96,1.72,6.72,0.55,Grace,52.09,42.86,51.91,5.78,0.08,123.77,0.42,ISS6657,Bug,High,5.06,8.81,Performance fix,12.07,44.03,50.17,0.25,0.29,0.03,Resolve blocker,Regression fix,Backend,12.71,5.11,Carol,16.6
SP7476,2,37.31,25.44,68.19,5.39,61.75,4.6,1.55,0.56,Bob,40.06,64.08,57.45,8.99,3.15,79.36,0.44,ISS9481,Story,Medium,2.79,3.96,Add feature,1.82,50.16,37.46,0.3,0.45,0.07,API integration,Critical bug,Bug,19.69,4.21,Alice,21.49
SP2808,20,49.89,31.85,63.84,2.64,42.43,2.3,1.95,0.58,Henry,41.88,36.29,39.88,4.6,2.3,80.41,0.38,ISS5616,Bug,Medium,2.72,4.57,Add feature,8.15,51.78,48.7,2.47,1.01,0.22,Load testing,Critical bug,Testing,5.25,3.26,Frank,20.26
SP4895,38,36.31,25.05,68.99,8.59,59.22,1.29,-0.24,0.68,Alice,25.48,42.43,40.27,4.44,1.01,99.45,0.37,ISS3630,Task,Medium,1.0,4.22,Performance fix,5.64,32.62,42.63,0.43,1.45,0.03,Fix bug,User request,Refactor,3.7,9.26,Alice,13.02
SP5659,10,43.28,24.41,56.4,6.13,52.3,0.12,12.09,0.57,Carol,36.64,31.91,37.9,7.25,4.95,121.72,0.56,ISS4820,Bug,Medium,7.83,3.1,Update UI,9.86,34.52,37.97,0.36,0.79,0.03,Update UI,New module,Backend,16.99,2.81,Grace,15.21
SP9469,3,65.55,49.03,74.8,5.52,50.97,1.24,5.6,0.49,Bob,39.69,51.43,45.09,4.82,3.33,103.25,0.49,ISS5119,Task,High,1.23,4.58,Update UI,6.63,44.52,28.81,0.03,0.24,0.23,Database migration,Regression fix,DevOps,1.75,7.06,Frank,17.91
SP7826,12,54.25,25.34,46.71,5.84,39.41,5.0,7.42,0.33,Alice,35.51,30.2,41.78,7.33,3.87,113.46,0.36,ISS9173,Story,Low,3.96,4.7,Fix bug,3.94,39.68,49.28,0.35,1.8,0.1,Security patch,Tech debt,Feature,17.65,3.29,David,5.17
SP8530,35,54.78,39.63,72.34,6.21,54.49,1.32,2.16,0.58,Frank,33.16,41.62,58.56,6.09,1.53,102.32,0.44,ISS3059,Task,Medium,2.26,6.37,Refactor code,3.38,58.15,39.0,1.01,0.51,0.22,Add unit tests,Tech debt,Testing,3.83,5.12,Grace,9.91
SP5089,26,32.24,29.85,92.59,4.06,46.03,1.81,-2.0,0.71,Carol,36.31,28.32,55.32,5.49,2.64,108.57,0.47,ISS6208,Task,Medium,15.88,2.56,Add feature,13.66,48.97,42.49,0.66,0.32,0.03,Load testing,New module,UI,2.53,7.0,Carol,5.76
SP2843,27,49.91,30.76,61.63,0.0,34.61,1.5,3.96,0.52,Alice,14.0,36.56,46.59,5.54,0.67,113.3,0.44,ISS5922,Story,High,15.51,4.49,Update UI,23.8,60.09,48.14,0.6,1.83,0.1,Load testing,Performance issue,Refactor,3.64,5.68,Grace,17.17
SP2278,40,41.01,27.9,68.03,5.66,44.24,2.09,0.77,0.56,David,38.24,32.13,54.0,5.78,2.07,101.73,0.42,ISS9804,Task,Medium,7.45,5.81,Fix bug,11.96,31.15,40.03,2.15,1.2,0.1,Update UI,New module,Performance,7.28,8.87,Bob,12.25
SP3344,20,51.05,34.64,67.86,8.46,59.38,0.44,-2.0,0.7,Grace,40.33,40.39,33.75,8.06,1.73,104.86,0.46,ISS3087,Task,Medium,1.98,4.18,Refactor code,5.88,40.6,40.18,1.97,1.3,0.15,Database migration,Critical bug,Security,4.27,9.78,Henry,7.6
SP5952,5,58.15,48.95,84.18,7.96,37.19,0.03,5.39,0.65,Eve,31.98,36.42,48.89,2.0,0.77,111.26,0.44,ISS9409,Task,High,5.14,5.51,Fix bug,10.15,32.48,41.45,0.33,0.01,0.0,Resolve blocker,User request,Bug,4.57,2.32,Bob,12.7
SP7292,2,75.51,57.45,76.08,3.86,52.53,0.63,7.55,0.47,Grace,32.81,35.37,42.31,5.49,5.34,113.19,0.65,ISS3093,Story,Low,1.32,1.86,Refactor code,1.0,48.46,54.24,0.0,0.72,0.0,Database migration,Critical bug,Feature,5.36,3.49,Alice,14.42
SP3164,6,42.32,19.56,46.22,1.72,54.46,5.0,4.06,0.37,Eve,38.96,35.85,55.7,3.35,2.2,84.08,0.43,ISS5344,Story,Low,1.0,3.57,Performance fix,3.54,40.37,50.86,1.2,0.8,0.08,Database migration,Regression fix,DevOps,11.39,3.91,David,15.2
SP6389,5,57.88,48.39,83.6,4.8,66.68,0.78,-0.27,0.81,Alice,43.69,57.24,51.16,4.39,1.9,107.42,0.42,ISS3692,Story,High,8.67,4.66,Write tests,13.49,45.69,44.36,0.66,2.91,0.0,Add unit tests,New module,Performance,1.11,4.25,Henry,14.31
SP3553,18,60.54,40.9,67.56,5.37,55.48,0.59,9.17,0.62,Eve,40.5,31.77,37.89,2.02,0.18,115.9,0.37,ISS3973,Task,Low,1.0,5.41,Performance fix,3.91,40.66,38.22,1.74,2.49,0.22,Resolve blocker,Regression fix,Performance,11.35,6.37,Frank,8.74
SP8337,27,36.78,24.84,67.54,6.33,50.29,1.72,5.04,0.51,Eve,34.6,36.84,52.27,6.03,0.64,103.47,0.36,ISS9149,Story,Medium,8.37,3.04,Fix bug,6.76,36.38,36.36,0.87,0.07,0.02,Security patch,Tech debt,UI,1.41,7.28,Frank,7.78
SP5883,17,43.88,42.03,95.78,4.0,49.85,1.35,-2.0,0.66,Eve,53.87,17.22,29.0,5.0,4.04,111.91,0.54,ISS2357,Task,Medium,15.31,4.6,Fix bug,17.05,34.54,46.42,1.34,0.23,0.05,API integration,Tech debt,Testing,6.37,10.2,Bob,10.98
SP9010,2,49.63,44.14,88.94,7.82,44.48,0.29,3.42,0.8,Henry,50.01,51.26,34.69,5.77,2.85,99.25,0.52,ISS9533,Story,Low,3.47,7.08,Update UI,8.29,29.29,48.96,1.8,0.14,0.08,API integration,User request,UI,8.97,8.89,Grace,11.47
SP2244,9,66.0,39.49,59.83,3.87,63.48,3.33,1.94,0.53,Frank,27.58,47.27,47.92,8.49,3.42,114.95,0.38,ISS9428,Task,Medium,1.0,3.68,Update UI,1.24,28.85,37.51,0.04,1.16,0.1,Refactor module,User request,Security,1.6,5.96,Frank,17.78
SP3657,3,23.05,18.81,81.61,8.06,46.49,0.33,-2.0,0.69,Eve,42.79,26.16,30.9,6.29,1.6,84.48,0.41,ISS9035,Story,Medium,1.8,4.48,Write tests,5.77,33.76,41.01,0.36,0.29,0.0,Develop feature,Critical bug,Bug,1.89,4.41,Carol,13.32
