Sprint_ID,Sprint_Number,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP2546,14,36.59,14.04,38.37,3.82,38.69,3.43,8.26,0.34,Henry,30.07,48.39,34.47,3.98,5.41,124.6,0.48,ISS9443,Story,Medium,5.66,2.34,Write tests,4.54,45.83,49.15,0.47,1.23,0.05,API integration,New module,Performance,3.25,8.68,Eve,22.08
SP4126,10,43.1,24.85,57.66,3.51,37.38,2.84,9.31,0.44,Grace,30.94,56.26,45.74,5.14,1.09,150.67,0.39,ISS9173,Task,High,1.0,6.94,Refactor code,8.33,44.91,42.95,0.33,1.78,0.14,Resolve blocker,Regression fix,DevOps,3.58,4.1,Henry,12.15
SP6889,13,35.1,12.8,36.47,7.75,64.22,3.33,4.7,0.39,Henry,40.75,58.83,13.77,4.77,0.87,122.59,0.51,ISS1301,Task,Medium,1.0,6.97,Update UI,10.58,41.5,36.22,2.23,1.9,0.17,Code cleanup,New module,Refactor,1.0,7.65,Frank,10.34
SP7208,31,57.18,33.66,58.87,2.38,49.76,7.57,11.49,0.3,Bob,64.22,53.0,26.28,3.06,2.78,140.42,0.56,ISS2566,Bug,Medium,6.72,4.36,Performance fix,13.02,37.98,48.87,0.9,5.15,0.29,Refactor module,New module,DevOps,6.64,7.37,Alice,10.89
SP9875,30,52.73,37.55,71.21,5.61,40.18,3.99,5.08,0.62,Frank,49.74,58.3,49.48,8.75,3.95,131.09,0.43,ISS8816,Story,Medium,15.31,3.23,Fix bug,19.2,52.84,35.03,1.13,4.79,0.52,Resolve blocker,Tech debt,DevOps,16.79,6.08,David,14.76
SP2295,3,50.47,46.28,91.7,1.93,42.31,0.62,-1.8,0.72,Carol,55.21,41.92,47.16,5.36,1.29,152.56,0.4,ISS3210,Task,High,3.14,4.99,Add feature,10.55,37.03,10.54,1.29,2.4,0.47,Database migration,New module,Performance,1.0,7.02,Bob,20.39
SP2385,30,37.92,18.9,49.84,3.38,60.32,4.08,3.93,0.49,Alice,33.82,83.86,35.06,2.53,1.43,163.66,0.66,ISS8230,Bug,Medium,1.49,1.32,Add feature,1.0,31.13,34.18,1.38,2.0,0.3,Resolve blocker,Critical bug,Testing,3.2,6.89,David,13.99
SP1942,6,46.9,25.08,53.48,8.43,39.83,1.01,9.87,0.55,Grace,39.63,54.5,47.67,3.6,1.23,148.07,0.4,ISS9803,Task,High,4.43,3.1,Refactor code,5.49,50.74,41.32,0.81,5.31,0.27,Load testing,Critical bug,Security,13.24,6.15,Frank,22.47
SP4280,29,39.26,17.93,45.67,5.28,73.94,2.54,2.72,0.53,Bob,51.45,46.13,39.91,3.66,0.0,134.61,0.37,ISS7588,Task,High,1.0,7.76,Refactor code,8.36,46.45,37.96,5.22,1.61,0.24,Code cleanup,Regression fix,Bug,3.49,5.58,Bob,24.39
SP2033,8,57.27,18.8,32.83,7.85,47.67,2.79,5.28,0.39,Bob,45.6,45.03,35.77,1.83,4.28,135.07,0.49,ISS2943,Bug,High,5.74,1.34,Fix bug,8.52,27.44,29.98,1.85,1.26,0.16,Security patch,User request,Feature,3.35,10.17,Grace,10.89
SP3786,33,34.21,24.88,72.73,-2.15,44.76,2.22,7.65,0.55,Frank,55.95,51.24,41.77,4.62,3.41,152.18,0.5,ISS9265,Story,Medium,3.17,9.05,Refactor code,12.39,48.91,25.58,7.21,2.9,0.57,Update UI,Regression fix,Testing,7.72,11.73,David,22.1
SP3233,17,38.02,14.95,39.32,7.96,59.27,0.89,8.98,0.43,Carol,39.63,59.76,34.63,3.9,1.13,159.72,0.5,ISS5637,Story,High,9.39,6.07,Fix bug,17.83,63.47,45.45,0.77,2.16,0.18,Update UI,Performance issue,Backend,1.0,5.03,David,16.12
SP2620,11,62.23,51.76,83.18,0.93,45.74,2.45,-3.63,0.65,Grace,54.42,79.19,35.32,5.09,0.43,178.82,0.58,ISS9348,Story,Low,1.0,7.19,Add feature,8.64,52.39,20.76,0.68,8.0,0.67,Improve performance,Performance issue,Backend,10.99,4.32,Carol,15.7
SP4535,13,43.4,4.63,10.67,2.12,55.73,4.14,9.52,0.32,David,24.59,56.6,32.55,6.67,2.91,117.86,0.44,ISS6385,Bug,Low,1.83,5.39,Fix bug,3.81,52.47,34.33,1.05,3.28,0.44,API integration,Critical bug,Bug,1.0,6.17,Eve,23.98
SP4205,11,76.41,39.05,51.11,2.62,49.17,4.49,0.04,0.23,Alice,52.82,66.73,42.85,2.89,4.49,137.2,0.54,ISS1255,Task,Low,9.44,5.79,Refactor code,11.59,41.49,38.39,0.53,3.48,0.16,Add unit tests,Tech debt,Performance,12.63,5.39,Frank,4.66
SP3882,31,52.94,25.7,48.55,5.13,23.96,3.96,11.39,0.35,Carol,74.77,55.54,40.63,5.79,4.17,156.84,0.63,ISS4110,Task,Low,12.19,2.88,Fix bug,6.34,66.2,28.15,2.17,3.01,0.5,Fix bug,Regression fix,DevOps,1.0,4.52,David,14.38
SP1170,28,22.8,0.6,2.63,5.18,33.99,5.5,3.65,0.35,Bob,50.11,74.42,36.95,2.82,4.53,131.12,0.68,ISS6032,Bug,Medium,10.62,9.66,Refactor code,21.94,53.74,39.85,1.46,2.43,0.28,Security patch,User request,Testing,12.23,5.13,Alice,9.79
SP9140,6,30.14,8.8,29.2,5.84,54.39,2.88,2.01,0.34,David,58.75,33.7,40.75,2.42,2.65,110.36,0.39,ISS7261,Story,Low,1.82,6.78,Write tests,12.65,54.82,41.49,3.9,7.55,0.58,Refactor module,Performance issue,Bug,37.39,9.26,David,11.38
SP4897,16,41.15,12.88,31.3,5.13,43.23,0.85,7.28,0.4,Eve,36.31,54.03,33.13,6.89,0.52,168.73,0.58,ISS3417,Story,Medium,1.33,12.15,Add feature,8.69,46.2,32.3,1.79,0.86,0.3,Resolve blocker,Performance issue,Testing,14.86,6.92,Bob,24.44
SP5122,4,61.14,54.78,89.6,5.17,80.88,0.85,8.52,0.79,David,58.47,55.85,35.8,3.34,1.78,126.34,0.48,ISS3256,Task,Medium,2.41,8.89,Fix bug,8.6,55.11,43.73,0.11,1.99,0.07,Fix bug,Performance issue,Security,5.49,1.79,David,16.22
SP6109,35,59.62,48.97,82.14,3.08,38.2,2.36,3.74,0.41,Eve,33.68,77.23,39.12,6.18,2.24,161.74,0.6,ISS3634,Story,Low,13.21,4.51,Update UI,10.85,41.92,40.81,1.99,2.1,0.19,Add unit tests,Tech debt,DevOps,2.82,5.8,Grace,6.31
SP3837,26,42.75,19.86,46.46,4.68,30.36,1.67,3.82,0.41,Grace,51.19,51.38,51.27,6.63,1.78,176.22,0.54,ISS2891,Bug,High,7.93,2.17,Performance fix,15.49,57.71,41.91,0.72,1.82,0.2,Database migration,Regression fix,Bug,8.66,3.83,Alice,15.73
SP9599,12,68.49,21.31,31.11,5.32,50.59,3.0,1.47,0.33,Carol,59.68,35.38,34.62,4.58,5.26,146.21,0.54,ISS4464,Bug,Low,3.61,7.65,Refactor code,4.77,48.7,48.29,2.25,5.63,0.24,API integration,User request,DevOps,1.0,7.32,Frank,7.26
SP6228,11,54.93,35.73,65.05,-0.25,53.76,1.65,1.52,0.44,Eve,30.62,46.91,38.61,6.07,1.07,147.52,0.48,ISS8426,Bug,Medium,3.06,7.3,Performance fix,5.52,39.46,25.84,2.01,7.8,0.64,Refactor module,Tech debt,Testing,2.52,5.74,Grace,14.76
SP5169,37,45.21,13.8,30.52,5.6,63.25,4.56,7.76,0.19,Eve,34.84,54.5,43.84,5.83,3.11,173.82,0.62,ISS2970,Story,Medium,7.36,2.88,Refactor code,10.5,65.47,18.19,2.02,7.89,0.71,Fix bug,Critical bug,Security,19.34,8.41,Eve,13.06
SP7721,25,67.6,24.22,35.83,4.66,12.43,2.63,4.51,0.31,Bob,30.43,85.13,43.39,5.48,0.63,115.71,0.47,ISS4953,Story,Medium,9.49,5.08,Fix bug,11.49,42.15,46.61,1.24,1.4,0.21,Resolve blocker,New module,Bug,3.24,4.49,Bob,19.86
SP1679,18,37.89,23.95,63.21,7.16,72.61,2.24,9.38,0.56,Eve,20.27,66.8,36.42,4.88,1.97,159.28,0.46,ISS6818,Story,Medium,3.29,4.02,Add feature,7.14,34.91,33.63,1.44,4.95,0.31,Add unit tests,User request,Bug,8.96,6.77,Frank,6.74
SP8429,19,58.33,30.98,53.11,8.52,30.37,1.68,1.65,0.39,Eve,65.22,53.37,32.42,5.42,1.37,134.89,0.4,ISS7771,Task,Medium,5.49,4.92,Fix bug,11.11,74.27,33.17,3.96,3.31,0.56,Code cleanup,Critical bug,Testing,5.86,9.54,Alice,15.36
SP6487,23,59.86,48.03,80.24,8.7,66.34,3.49,7.74,0.72,Grace,55.75,50.75,42.7,4.1,5.18,168.35,0.55,ISS7748,Bug,Medium,6.68,5.93,Performance fix,12.59,45.91,35.62,0.73,1.58,0.35,Security patch,Tech debt,Security,5.71,10.23,Carol,8.2
SP1236,38,59.28,37.24,62.82,-3.0,79.36,3.62,8.7,0.61,Alice,34.15,47.01,51.72,2.15,1.72,155.29,0.44,ISS6003,Story,Medium,2.61,4.9,Add feature,5.56,44.96,22.16,1.42,2.13,0.59,Database migration,Tech debt,Testing,1.0,7.93,Henry,18.76
SP7804,18,47.67,38.44,80.64,1.41,61.2,1.52,3.22,0.55,Bob,41.52,61.06,44.38,5.2,2.97,113.05,0.41,ISS1648,Story,Medium,13.36,9.49,Refactor code,20.3,51.23,29.85,2.12,1.05,0.42,Database migration,Regression fix,Bug,10.57,7.01,Bob,9.3
SP3423,26,63.06,30.78,48.81,0.95,32.8,8.0,3.93,0.17,Carol,20.94,39.76,19.88,5.66,2.97,152.13,0.58,ISS9720,Task,High,2.77,3.94,Add feature,10.62,50.39,28.41,1.17,6.52,0.68,Resolve blocker,Regression fix,UI,1.0,10.59,Frank,11.82
SP2032,6,77.62,52.05,67.06,4.1,47.11,1.23,5.4,0.46,Grace,34.48,54.77,46.26,7.68,0.73,131.29,0.34,ISS3101,Bug,Medium,1.22,3.67,Write tests,7.5,37.93,29.05,1.46,0.34,0.17,Security patch,Performance issue,UI,9.04,11.98,David,15.72
SP7339,4,47.67,29.51,61.9,2.02,61.33,0.77,0.53,0.63,Grace,61.12,24.7,46.89,4.04,2.55,180.2,0.46,ISS1418,Task,Medium,1.74,4.27,Fix bug,3.24,17.7,26.14,1.38,1.47,0.21,Improve performance,New module,Bug,10.82,11.98,Alice,7.58
SP3940,29,51.01,14.69,28.8,6.93,50.5,3.2,3.72,0.27,Carol,19.2,31.6,32.13,3.87,3.44,167.99,0.59,ISS3352,Task,Low,14.66,9.08,Fix bug,15.85,64.99,34.93,1.22,3.91,0.53,Load testing,Tech debt,Testing,4.71,3.69,Bob,12.18
SP6409,34,63.88,49.49,77.47,1.98,34.26,2.08,0.33,0.64,Carol,27.56,30.05,51.57,1.86,2.02,163.37,0.53,ISS6775,Task,High,4.21,8.73,Add feature,9.44,43.26,31.28,1.02,6.42,0.5,Update UI,Regression fix,Testing,3.83,4.29,Eve,20.16
SP4132,17,46.01,20.45,44.45,4.62,51.5,3.51,0.64,0.27,Frank,47.7,69.43,36.49,2.51,3.27,151.19,0.65,ISS9276,Bug,Low,2.38,8.28,Fix bug,10.35,68.26,52.08,2.63,2.42,0.36,Improve performance,Regression fix,Testing,1.76,7.2,Eve,18.35
SP8080,16,45.6,18.57,40.72,1.65,42.25,2.51,0.06,0.29,Grace,54.12,67.29,47.74,1.63,3.94,182.47,0.71,ISS8691,Task,Medium,1.0,5.06,Fix bug,2.62,61.67,36.07,0.72,3.53,0.45,Refactor module,Tech debt,Security,13.16,5.89,Bob,15.95
SP5942,2,32.6,9.26,28.4,4.4,59.03,3.16,-0.6,0.35,Carol,33.36,54.42,48.1,2.02,2.09,149.08,0.47,ISS2751,Task,Low,1.0,4.53,Performance fix,7.07,71.59,38.28,0.63,0.51,0.41,Resolve blocker,User request,Bug,7.07,4.74,Grace,19.49
SP7961,34,24.14,6.93,28.71,-3.0,34.07,2.3,-1.48,0.38,Frank,32.18,54.89,42.67,3.77,2.37,144.49,0.42,ISS3657,Task,Medium,5.16,7.71,Update UI,6.27,49.33,32.57,2.85,5.49,0.54,Update UI,Critical bug,Bug,17.04,4.51,Eve,19.84
SP8730,8,32.98,17.52,53.12,2.01,20.99,3.29,-3.01,0.58,David,38.45,56.65,54.08,6.37,1.74,99.05,0.32,ISS7123,Bug,High,4.58,4.34,Fix bug,11.01,41.14,36.92,0.37,1.91,0.18,Fix bug,Tech debt,Backend,4.81,6.78,Frank,6.77
SP1633,13,62.94,49.68,78.93,-1.27,34.75,1.69,7.45,0.52,Alice,39.72,38.34,43.95,5.66,0.0,138.53,0.31,ISS6524,Task,Low,6.07,7.75,Performance fix,11.04,30.23,45.12,1.02,2.06,0.03,Update UI,Tech debt,Refactor,17.21,9.34,Grace,20.81
SP7822,8,34.58,14.01,40.51,7.33,24.42,0.49,3.03,0.41,Bob,10.0,45.16,42.91,8.04,1.72,74.97,0.29,ISS3351,Bug,Low,1.0,7.42,Refactor code,12.03,40.2,38.75,0.9,5.09,0.3,Update UI,Performance issue,Testing,1.0,2.79,Alice,7.85
SP5103,30,57.3,31.86,55.6,4.34,40.58,1.82,10.23,0.46,Frank,43.16,70.63,29.51,5.95,2.39,146.13,0.47,ISS9071,Bug,Medium,7.55,6.09,Add feature,18.22,47.36,34.12,0.83,1.71,0.38,Security patch,New module,Feature,9.63,3.9,Frank,15.62
SP7487,32,72.28,36.62,50.66,3.64,60.07,1.97,9.59,0.41,Bob,28.08,77.27,31.59,1.14,1.96,130.94,0.53,ISS2289,Story,High,1.0,17.0,Performance fix,18.42,44.1,24.47,5.06,4.47,0.65,API integration,Tech debt,UI,5.56,6.04,Henry,14.74
SP4446,36,52.38,28.02,53.49,2.81,44.09,3.99,3.85,0.38,David,36.59,41.86,62.35,5.32,2.77,119.52,0.34,ISS3702,Task,Medium,2.7,6.05,Write tests,7.35,36.76,39.53,1.48,8.0,0.5,Security patch,Regression fix,Refactor,1.4,5.71,David,19.05
SP6738,30,36.76,11.53,31.37,3.45,49.64,1.84,1.54,0.34,Henry,51.34,42.83,22.55,8.29,4.14,117.83,0.55,ISS9835,Task,Low,2.7,11.19,Performance fix,11.95,34.24,26.46,2.78,3.29,0.46,Database migration,Tech debt,Bug,9.05,9.46,Grace,23.71
SP4098,1,48.02,30.21,62.91,7.18,34.92,1.29,3.68,0.5,Bob,35.75,62.81,40.49,2.57,0.7,129.01,0.5,ISS3905,Story,High,15.02,9.66,Add feature,26.02,39.7,26.5,0.31,3.37,0.45,Improve performance,Critical bug,Refactor,6.21,4.56,Grace,12.51
SP9097,39,55.7,31.5,56.55,4.01,50.3,3.54,4.15,0.54,Frank,41.72,65.87,36.17,5.71,4.18,137.83,0.58,ISS5669,Bug,High,2.39,6.1,Add feature,10.19,41.25,21.59,3.4,3.22,0.4,Security patch,User request,Performance,3.85,7.98,Grace,17.12
SP6476,17,55.77,41.85,75.04,2.82,35.66,3.08,6.82,0.45,Carol,40.94,51.08,46.23,4.23,3.95,159.13,0.58,ISS3922,Task,High,2.89,4.92,Refactor code,7.81,59.21,30.63,0.95,1.73,0.44,Add unit tests,User request,Testing,10.94,8.11,Carol,11.53
SP9253,20,51.76,22.02,42.54,-1.24,32.17,3.3,-3.45,0.31,David,27.92,78.39,45.17,4.64,2.36,114.7,0.51,ISS7654,Task,High,3.36,2.48,Refactor code,8.89,47.34,62.94,1.38,3.67,0.2,Improve performance,Tech debt,Security,3.76,9.71,Carol,18.75
SP6181,24,59.48,43.59,73.29,2.35,46.61,3.1,6.15,0.46,Carol,45.21,54.66,34.47,7.03,0.75,157.38,0.51,ISS3021,Story,Medium,3.31,8.0,Refactor code,1.0,35.6,40.57,0.95,2.01,0.18,Load testing,User request,Performance,6.88,7.07,Alice,11.18
SP2817,22,64.99,46.87,72.12,3.64,39.85,1.46,11.01,0.45,David,53.42,25.48,40.71,5.1,0.65,132.08,0.29,ISS4624,Story,High,10.17,8.44,Add feature,23.57,57.31,25.34,4.56,3.82,0.59,Database migration,User request,DevOps,17.5,11.27,Alice,21.18
SP9824,29,42.8,33.55,78.39,5.12,10.0,2.63,3.59,0.41,Henry,54.17,78.58,23.03,5.08,1.71,121.02,0.59,ISS7344,Bug,Medium,3.64,4.38,Add feature,3.4,43.89,43.16,0.92,1.54,0.17,Improve performance,Tech debt,UI,1.89,11.29,David,12.73
SP5887,22,71.07,60.59,85.25,5.59,48.81,1.61,7.1,0.47,Henry,39.21,64.93,55.3,4.43,0.07,121.54,0.26,ISS8778,Task,Medium,1.0,4.46,Refactor code,9.63,57.3,30.01,2.46,1.36,0.54,Develop feature,New module,UI,1.99,8.92,Carol,29.98
SP3598,9,54.94,42.47,77.3,6.13,35.39,2.69,-1.23,0.58,Carol,35.38,83.17,37.05,7.77,5.27,151.51,0.58,ISS1136,Story,High,2.54,3.45,Add feature,9.55,39.53,26.72,3.36,3.67,0.44,Develop feature,Performance issue,Feature,1.0,9.57,David,23.24
SP3653,37,16.62,6.35,38.21,3.58,34.36,3.92,3.37,0.38,Eve,47.38,49.13,51.02,4.36,0.0,144.94,0.32,ISS5225,Bug,High,2.91,8.11,Update UI,9.7,56.35,32.53,2.51,3.02,0.53,Security patch,New module,Testing,8.27,3.64,Eve,12.38
SP2454,10,47.18,24.3,51.5,1.29,70.94,0.89,0.24,0.58,Bob,70.83,36.35,31.28,5.03,4.29,116.91,0.41,ISS4140,Task,Low,3.45,9.88,Fix bug,9.42,62.29,33.68,2.41,1.17,0.35,Fix bug,Critical bug,Bug,19.81,9.11,Bob,23.38
SP2138,36,47.4,10.79,22.76,3.45,62.81,3.34,11.83,0.33,Henry,51.43,56.15,46.23,4.09,4.71,144.57,0.56,ISS3587,Story,Low,10.86,3.1,Refactor code,7.99,56.42,36.72,2.7,3.87,0.53,Database migration,User request,Bug,8.62,6.14,Alice,14.23
SP6807,37,66.2,26.93,40.68,1.17,55.62,1.94,13.62,0.28,Alice,45.43,56.68,37.84,3.08,1.0,151.34,0.46,ISS7669,Story,Medium,12.65,3.22,Fix bug,16.22,43.6,40.47,4.13,3.19,0.29,Database migration,User request,Backend,1.86,11.4,Carol,11.04
SP4192,28,41.28,28.54,69.14,-1.42,50.9,3.6,3.14,0.51,Carol,40.8,43.31,44.46,6.82,3.4,158.54,0.47,ISS3605,Bug,Medium,14.02,5.56,Update UI,18.89,27.99,27.93,2.61,8.0,0.5,API integration,User request,Refactor,1.0,5.83,Grace,15.26
SP7116,28,52.24,18.23,34.9,5.24,59.09,3.67,10.31,0.25,Grace,36.93,21.2,33.97,6.97,3.86,162.35,0.49,ISS6004,Task,Low,1.0,8.49,Fix bug,6.06,76.31,35.41,2.2,5.12,0.62,Database migration,New module,DevOps,2.48,5.02,Alice,11.57
SP4759,21,28.71,18.75,65.31,-1.81,44.11,1.69,6.91,0.51,Henry,19.42,44.66,35.13,5.32,0.0,101.01,0.33,ISS9400,Bug,Low,5.25,7.51,Fix bug,10.08,27.17,30.32,0.87,8.0,0.48,Refactor module,New module,Refactor,14.32,4.06,Eve,17.48
SP4029,24,37.55,14.45,38.48,0.71,51.19,3.66,3.26,0.36,Bob,45.09,81.18,43.32,6.01,1.51,152.2,0.62,ISS8504,Task,High,1.0,9.55,Performance fix,8.19,38.88,23.44,6.8,3.38,0.51,Add unit tests,Regression fix,Feature,2.41,5.75,Alice,20.36
SP6095,40,61.95,38.46,62.08,3.83,43.94,4.93,12.36,0.49,Grace,33.1,64.13,27.03,7.11,3.11,184.05,0.71,ISS4810,Story,High,11.31,1.0,Fix bug,18.84,68.56,33.62,2.37,4.72,0.69,Database migration,Regression fix,Backend,1.0,8.94,Alice,11.79
SP1063,2,31.68,27.52,86.87,8.95,51.68,0.42,0.83,0.78,Bob,42.89,58.88,58.29,4.26,1.03,97.93,0.33,ISS7080,Task,Medium,3.47,4.6,Performance fix,9.85,56.07,23.46,2.06,4.84,0.61,Develop feature,User request,Performance,4.47,7.68,Carol,17.79
SP2345,8,64.49,49.42,76.63,1.94,54.28,1.05,1.02,0.51,David,49.05,31.93,37.7,4.5,2.31,109.94,0.24,ISS8408,Task,High,11.87,9.23,Refactor code,25.34,52.69,40.27,2.53,7.05,0.6,Add unit tests,Regression fix,Testing,1.01,8.65,Eve,12.46
SP1974,27,67.1,62.21,92.71,-2.23,53.35,1.8,0.93,0.54,Bob,63.55,64.15,40.84,3.2,2.79,125.66,0.45,ISS5153,Bug,High,2.74,11.04,Update UI,16.8,33.45,22.89,3.49,1.58,0.39,Resolve blocker,User request,Testing,1.0,6.73,Henry,15.59
SP5161,22,68.62,49.82,72.6,3.53,44.49,1.8,8.2,0.66,Frank,30.37,36.68,54.7,6.4,1.27,155.67,0.5,ISS4376,Bug,Low,8.83,5.41,Performance fix,11.05,45.47,28.58,5.75,8.0,0.75,Develop feature,Critical bug,Feature,2.33,6.89,Grace,13.94
SP6962,37,73.18,33.57,45.87,3.7,60.36,2.74,1.97,0.4,Grace,34.48,82.08,53.95,4.43,3.62,165.38,0.53,ISS2368,Task,Low,1.0,4.45,Performance fix,6.35,42.97,30.42,1.71,2.8,0.4,Develop feature,Tech debt,Feature,2.16,6.11,Frank,21.32
SP9649,27,61.63,53.99,87.6,1.11,46.96,2.42,4.45,0.45,Frank,57.87,62.55,44.7,5.11,7.07,149.19,0.59,ISS8809,Task,High,1.59,3.43,Write tests,2.29,50.59,38.44,0.94,5.36,0.44,Add unit tests,Regression fix,Backend,24.24,3.72,Frank,13.48
SP7596,29,56.38,40.79,72.35,3.25,46.58,1.5,3.79,0.47,Eve,34.44,47.7,38.63,5.93,4.11,170.88,0.58,ISS4800,Bug,Low,1.0,8.18,Add feature,9.04,28.54,39.99,1.56,1.85,0.23,Improve performance,Critical bug,DevOps,21.99,6.49,Eve,9.31
SP4330,3,59.29,38.17,64.38,1.66,22.68,0.24,1.13,0.3,Frank,40.63,69.11,31.5,6.02,2.49,117.54,0.66,ISS2037,Task,Low,8.3,9.59,Performance fix,12.56,49.47,38.21,1.7,2.99,0.19,Update UI,User request,Security,21.03,3.22,Bob,12.45
SP2740,13,51.07,29.47,57.71,5.03,37.23,2.25,3.07,0.43,Frank,31.49,33.73,64.22,2.74,6.18,149.07,0.46,ISS1992,Story,Low,1.75,7.02,Fix bug,13.42,46.42,26.44,0.59,1.03,0.34,API integration,User request,Testing,12.09,8.41,Bob,18.28
SP7055,10,44.4,34.37,77.41,1.76,62.99,1.38,2.08,0.66,David,60.94,69.89,47.03,6.23,0.74,97.92,0.37,ISS8312,Task,Medium,2.08,1.0,Performance fix,1.0,51.57,29.95,0.47,1.29,0.3,Code cleanup,Tech debt,Testing,1.55,3.03,Eve,22.3
SP7321,36,61.55,42.54,69.11,1.79,61.75,1.94,12.04,0.64,Bob,49.26,60.38,19.19,9.04,1.27,128.34,0.46,ISS5510,Task,Medium,10.08,7.22,Fix bug,15.65,71.93,25.08,3.21,5.44,0.83,Update UI,Performance issue,Security,12.46,6.93,Carol,16.36
SP2954,9,56.74,46.25,81.51,6.35,49.67,1.18,5.44,0.52,Carol,33.52,60.34,45.93,5.01,2.57,168.1,0.61,ISS1393,Task,Medium,6.89,4.5,Performance fix,10.89,29.26,34.51,1.47,1.22,0.2,Improve performance,Critical bug,UI,4.74,6.25,Alice,9.87
SP1279,27,63.2,27.08,42.85,3.35,41.63,2.32,5.38,0.27,David,59.83,66.66,35.14,7.64,1.48,128.51,0.46,ISS9005,Bug,Low,19.26,7.43,Fix bug,26.74,41.36,48.83,2.75,4.48,0.4,Database migration,New module,DevOps,10.35,7.5,Carol,23.43
SP3391,34,46.87,37.04,79.03,2.21,52.27,3.21,3.89,0.61,Alice,64.4,54.55,22.57,1.71,1.79,137.72,0.56,ISS4686,Task,Medium,8.93,6.26,Performance fix,9.98,48.83,31.78,1.72,3.8,0.6,Refactor module,New module,Backend,1.0,14.04,Frank,12.19
SP7439,1,48.19,27.33,56.71,8.53,14.08,0.24,-1.94,0.43,Alice,28.74,67.81,39.5,5.2,0.35,143.89,0.39,ISS1357,Story,High,6.22,9.86,Update UI,20.08,68.92,26.8,1.39,0.71,0.51,Fix bug,New module,Bug,3.48,7.46,Henry,25.15
SP1961,32,53.17,19.15,36.02,5.02,52.1,8.0,2.89,0.37,Frank,58.04,52.36,32.51,0.98,1.71,151.1,0.63,ISS5004,Story,Medium,1.0,6.35,Update UI,7.39,42.78,36.56,5.89,3.02,0.27,Database migration,Critical bug,Bug,4.65,5.74,Henry,17.25
SP7827,25,48.1,18.51,38.48,-1.11,31.3,2.22,4.78,0.16,Bob,47.58,82.8,43.85,6.96,4.54,119.63,0.49,ISS2181,Story,High,10.63,5.75,Fix bug,26.81,61.9,34.79,4.63,1.45,0.48,Refactor module,Regression fix,Bug,12.5,5.45,Alice,2.0
SP2217,29,92.63,52.4,56.57,0.3,48.64,3.16,4.93,0.35,Frank,26.3,45.62,29.76,2.96,0.9,127.02,0.43,ISS7817,Task,High,3.27,5.75,Refactor code,9.76,43.94,40.55,1.46,8.0,0.55,Database migration,Tech debt,Refactor,6.89,7.1,David,15.36
SP9566,7,79.02,52.5,66.44,3.68,53.19,3.93,4.13,0.48,Eve,43.95,39.12,37.79,4.21,2.02,155.87,0.38,ISS3065,Story,Low,9.11,10.6,Write tests,20.46,62.24,33.9,0.21,3.03,0.46,Security patch,Critical bug,Performance,40.0,4.06,Bob,17.52
SP7007,3,50.06,29.86,59.65,6.63,44.76,0.2,9.08,0.6,Eve,47.14,43.76,58.56,3.08,0.0,132.34,0.19,ISS7871,Bug,High,1.0,4.68,Update UI,5.51,33.76,36.28,0.41,1.69,0.02,Resolve blocker,Tech debt,Bug,24.55,2.12,Alice,12.2
SP5130,20,48.04,20.26,42.17,-2.48,61.2,2.38,2.71,0.43,Grace,22.93,40.21,39.63,7.07,2.21,185.3,0.57,ISS4129,Bug,Medium,3.75,8.37,Refactor code,9.79,16.37,39.78,4.14,4.92,0.36,API integration,Regression fix,Security,1.43,4.26,Carol,23.22
SP2392,20,56.69,26.43,46.62,0.2,40.52,2.17,10.14,0.4,Henry,71.33,47.97,48.5,7.19,3.87,109.47,0.36,ISS1154,Task,Low,11.37,7.69,Fix bug,13.29,42.68,34.41,4.3,2.99,0.3,Update UI,Critical bug,Backend,3.35,8.99,David,21.53
SP3076,30,43.56,27.56,63.27,8.09,39.07,1.59,4.44,0.62,Grace,37.7,62.65,39.47,3.24,1.16,178.55,0.62,ISS9678,Task,High,2.32,6.76,Fix bug,8.95,39.45,45.07,1.06,2.22,0.16,Resolve blocker,Critical bug,Performance,10.56,9.07,David,10.68
SP9966,35,43.31,30.4,70.19,1.55,59.36,3.52,6.42,0.51,Henry,50.05,38.6,30.11,5.09,4.45,103.98,0.46,ISS7294,Story,High,1.0,6.62,Update UI,6.81,36.7,34.12,2.31,4.77,0.34,Add unit tests,User request,DevOps,5.94,6.5,Frank,21.45
SP5316,35,50.64,26.28,51.9,1.57,44.6,2.12,5.23,0.44,Eve,43.96,52.07,12.81,2.96,2.29,152.23,0.56,ISS3415,Bug,High,22.31,6.18,Refactor code,44.3,35.79,39.98,2.54,4.37,0.28,Update UI,Critical bug,Feature,2.54,9.44,David,18.02
